_quality_metrics,cuts_solution_pool,name,cuts_MIR,cuts_disjunctive,cuts_implied_bound,cuts_fractional,cuts_lift_and_project,cuts_GUB_cover,cuts_clique,cuts_flow_path,cuts_cover,_n_iterations,variables_user,variables,_n_nodes_processed,cuts_RLT,_dettime,_best_bound,cuts_zero_half,variables_integer,_miprelgap,cuts_benders,_solve_status,linear_relaxation,exception,cuts_user,cuts_flow_cover,cuts_local_implied_bound,variables_binary,_linear_nonzeros,cuts_table,_ncolumns,_solve_status_code,constraints,_time,_problem_type,variables_continuous,cuts_multi_commodity_flow,cuts_BQP,objective_value
{},0,dr_aov_f:21n-78m-UKNet_10_3_24_0.5,53,0,4,6,10,0,0,6,22,3949,1148,1148,0,0,893.4121313095093,44.0,78,560,0.0,0,integer optimal solution,19.916666666666664,,0,78,0,588,18592,0,1148,101,5621,1.4144790172576904,MILP,0,0,0,44.0
{},0,dr_ob_f:28n-82m-EURO28_30_3_58_0.5,580,0,11,53,38,5,13,4,118,38996,3077,3077,1543,0,14443.675810813904,131.0,293,1411,0.0,0,integer optimal solution,59.0,,0,343,0,1666,117402,0,3077,101,24344,18.90610384941101,MILP,0,1,0,131.0
{},0,dr_bf_m:14n-42m-NSF_10_5_12_0.2,1,0,0,18,0,0,11,0,23,333,642,642,0,0,20.056302070617676,16.0,9,6,0.0,0,integer optimal solution,5.966666666666667,,0,0,0,636,2916,0,642,101,555,0.03435015678405762,MILP,0,26,0,16.0
{},0,dr_aov_f:21n-72m-Italian_10_5_12_0.2,39,0,5,8,10,0,0,1,11,1565,444,444,0,0,161.30547046661377,23.0,36,222,0.0,0,integer optimal solution,9.9,,0,36,0,222,3036,0,444,101,933,0.21864104270935059,MILP,0,6,0,23.0
{},0,dr_bf_m:19n-76m-EON19_10_1_80_0.5,89,0,0,62,0,0,148,0,500,7142,9020,9020,0,0,6485.173487663269,126.0,241,56,0.0,0,integer optimal solution,80.58333333333333,,0,2,0,8964,308516,0,9020,101,61538,8.982093095779419,MILP,0,0,0,126.0
{},0,dr_bf_f:21n-78m-UKNet_100_10_74_0.5,346,0,10,110,13,2,0,5,80,82971,4550,4550,2947,0,25964.079147338867,124.0,253,2000,0.0,0,integer optimal solution,59.16666666666667,,0,258,0,2550,242500,0,4550,101,49625,59.783862829208374,MILP,0,0,0,124.0
{},0,dr_bf_m:43n-176m-EuroLarge_100_30_26_0.2,39,0,0,6,1,0,130,0,289,7079,5300,5300,0,0,966.2594165802002,49.0,133,8,0.0,0,integer optimal solution,18.666666666666664,,0,4,0,5292,25020,0,5300,101,3948,1.4756090641021729,MILP,0,36,0,49.0
{},0,dr_aov_m:11n-52m-Pan-European-COST239_30_3_94_0.2,76,0,8,14,0,0,151,0,558,10192,5746,5746,0,0,1170.71133518219,95.0,284,26,0.0,0,integer optimal solution,19.852777777777778,,0,4,0,5720,55952,0,5746,101,13904,1.7020859718322754,MILP,0,0,0,95.0
{},0,dr_aov_f:24n-86m-UBN24_10_5_14_0.2,20,0,4,8,0,0,0,1,12,748,528,528,0,0,99.21966648101807,26.0,26,264,0.0,0,integer optimal solution,10.625,,0,35,0,264,3624,0,528,101,1110,0.1331949234008789,MILP,0,4,0,26.0
{},0,dr_aov_m:20n-78m-EON20_100_10_78_1.0,0,0,3,1,0,0,0,0,0,1514,18330,18330,0,0,7947.392329216003,200.0,0,156,0.0,0,integer optimal solution,200.0,,0,1,0,18174,2366988,0,18330,101,710502,11.767129898071289,MILP,0,0,0,200.0
{},0,dr_aov_m:21n-78m-UKNet_30_3_74_1.0,37,0,35,19,0,0,0,0,0,1659,17094,17094,0,0,5612.1817054748535,184.0,37,148,0.0,0,integer optimal solution,184.0,,0,0,0,16946,2130164,0,17094,101,639508,8.603304862976074,MILP,0,0,0,184.0
{},0,dr_aov_f:14n-42m-NSF_30_15_12_1.0,0,0,0,0,0,0,0,0,0,64,1164,1164,0,0,74.21136951446533,26.0,0,528,0.0,0,integer optimal solution,26.0,,0,0,0,636,29784,0,1164,101,9012,0.09517407417297363,MILP,0,0,0,26.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_30_15_18_0.2,0,0,0,12,0,0,7,0,22,499,1101,1101,0,0,47.043015480041504,18.0,2,3,0.0,0,integer optimal solution,4.777777777777778,,0,0,0,1098,4536,0,1101,101,675,0.06319499015808105,MILP,0,33,0,18.0
{},0,dr_ob_m:24n-86m-UBN24_30_15_14_0.2,13,0,0,20,2,0,29,0,45,1596,1471,1471,0,0,109.27747917175293,24.0,14,3,0.0,0,integer optimal solution,11.666666666666664,,0,2,0,1468,6462,0,1471,101,1119,0.14227795600891113,MILP,0,21,0,24.0
{},0,dr_ob_f:22n-70m-British-telecom_100_30_20_0.5,61,0,0,20,0,0,0,1,17,4581,1029,1029,125,0,812.1042785644531,47.000000000000014,113,497,0.0,0,integer optimal solution,23.5,,0,92,0,532,16716,0,1029,101,3619,1.2174770832061768,MILP,0,14,0,47.000000000000014
{},0,dr_ob_m:21n-78m-UKNet_100_50_14_0.5,2,0,0,23,0,0,10,0,49,725,1507,1507,0,0,104.74308490753174,24.0,29,5,0.0,0,integer optimal solution,15.25,,0,2,0,1502,11496,0,1507,101,2264,0.2562580108642578,MILP,0,12,0,24.0
{},0,dr_bf_f:6n-9m-n6s9_10_1_60_0.2,43,0,18,32,2,0,1,1,58,758,650,650,0,0,435.11242485046387,60.0,30,260,0.0,0,integer optimal solution,18.916666666666668,,0,63,0,390,15184,0,650,101,3224,0.42884397506713867,MILP,0,0,0,60.0
{},0,dr_ob_f:28n-68m-EON_30_9_16_0.2,53,0,6,6,8,0,7,5,12,1082,417,417,0,0,139.07165431976318,32.0,32,207,0.0,0,integer optimal solution,11.233333333333333,,0,41,0,210,2868,0,417,101,705,0.24445700645446777,MILP,0,6,0,32.0
{},0,dr_ob_m:10n-44m-SmallNet_100_10_86_0.5,73,0,0,48,0,0,56,0,454,5554,5800,5800,0,0,6191.671072006226,103.0,189,28,0.0,0,integer optimal solution,54.24999999999999,,0,9,0,5772,179716,0,5800,101,35790,6.1319451332092285,MILP,0,0,0,103.0
{},0,dr_aov_f:6n-9m-n6s9_30_15_12_0.2,3,0,3,10,0,0,0,0,12,38,120,120,0,0,2.8208541870117188,12.0,3,60,0.0,0,integer optimal solution,3.4000000000000004,,0,5,0,60,768,0,120,101,240,0.014039039611816406,MILP,0,0,0,12.0
{},0,dr_bf_f:19n-76m-EON19_30_3_80_0.5,212,0,26,77,15,3,7,5,84,61333,5278,5278,2853,0,33184.177525520325,128.0,259,2262,0.0,0,integer optimal solution,62.16666666666666,,0,225,0,3016,318304,0,5278,101,64931,99.05145406723022,MILP,0,0,0,128.0
{},0,dr_bf_f:21n-72m-Italian_30_3_68_0.5,517,0,11,38,37,10,0,2,97,117647,3674,3674,2926,0,23197.511158943176,129.0,298,1628,0.0,0,integer optimal solution,62.333333333333336,,0,272,0,2046,173206,0,3674,101,35585,49.76745104789734,MILP,0,0,0,129.0
{},0,dr_ob_m:21n-78m-UKNet_10_1_74_0.5,87,0,0,63,0,0,125,0,503,7278,8347,8347,0,0,5009.225779533386,122.0,235,25,0.0,0,integer optimal solution,70.41666666666667,,0,2,0,8322,253916,0,8347,101,50654,7.8543431758880615,MILP,0,0,0,122.0
{},0,dr_bf_m:11n-52m-Pan-European-COST239_100_10_94_1.0,0,0,0,0,0,0,0,0,0,589,18706,18706,0,0,25736.72111225128,152.0,0,188,0.0,0,integer optimal solution,152.0,,0,0,0,18518,2301590,0,18706,101,465065,33.1230788230896,MILP,0,0,0,152.0
{},0,dr_ob_f:30n-112m-Spain_30_15_14_1.0,0,0,0,0,0,0,0,0,0,127,3332,3332,0,0,259.06715393066406,41.0,0,1582,0.0,0,integer optimal solution,,,0,0,0,1750,108402,0,3332,101,22491,0.28248000144958496,MILP,0,0,0,41.0
{},0,dr_bf_m:24n-86m-UBN24_100_30_22_0.2,32,0,0,16,0,0,59,0,153,2580,2352,2352,0,0,274.03955459594727,37.0,40,10,0.0,0,integer optimal solution,15.222222222222221,,0,5,0,2342,14746,0,2352,101,2698,0.38686513900756836,MILP,0,29,0,37.0
{},0,dr_aov_m:15n-46m-NSF_30_9_20_1.0,0,0,0,0,0,0,0,0,0,136,2260,2260,0,0,267.8770217895508,42.0,0,40,0.0,0,integer optimal solution,42.0,,0,0,0,2220,91160,0,2260,101,27480,0.3446991443634033,MILP,0,0,0,42.0
{},0,dr_bf_m:28n-82m-EURO28_100_50_10_0.5,8,0,1,18,3,0,30,0,67,1111,1078,1078,0,0,93.05405807495117,26.0,22,6,0.0,0,integer optimal solution,11.333333333333332,,0,2,0,1072,5184,0,1078,101,1027,0.12523508071899414,MILP,0,7,0,26.0
{},0,dr_aov_f:24n-86m-UBN24_30_15_14_0.5,21,0,4,14,0,0,1,0,13,550,890,890,0,0,110.16642665863037,28.0,50,440,0.0,0,integer optimal solution,15.833333333333332,,0,47,0,450,10340,0,890,101,3140,0.1322329044342041,MILP,0,10,0,28.0
{},0,dr_aov_m:43n-176m-EuroLarge_100_10_80_1.0,132,0,64,15,2,0,0,0,0,2793,34640,34640,0,0,24294.541885375977,311.0,388,160,0.0,0,integer optimal solution,310.99999999999994,,0,44,0,34480,5618240,0,34640,101,1686160,36.64610719680786,MILP,0,0,0,311.0
{},0,dr_ob_f:21n-70m-SpanishTelefonica_30_3_66_0.2,198,0,12,33,11,3,1,8,95,153569,1341,1341,4375,0,4776.518115997314,80.0,51,639,0.0,0,integer optimal solution,25.37777777777778,,0,242,0,702,27810,0,1341,101,5913,7.355656862258911,MILP,0,0,0,80.0
{},0,dr_aov_f:10n-44m-SmallNet_10_3_28_1.0,0,0,0,0,0,0,0,0,0,145,3276,3276,0,0,428.91504859924316,44.0,0,1288,0.0,0,integer optimal solution,44.0,,0,0,0,1988,171360,0,3276,101,51464,0.692878007888794,MILP,0,0,0,44.0
{},0,dr_ob_f:20n-62m-ARPANet_100_10_62_1.0,1,0,0,0,0,0,0,0,0,643,11532,11532,0,0,9670.699621200562,164.0,2,3906,0.0,0,integer optimal solution,164.0,,0,1,0,7626,1191702,0,11532,101,241583,9.298742055892944,MILP,0,0,0,164.0
{},0,dr_bf_m:10n-44m-SmallNet_30_3_86_0.2,45,0,0,22,0,0,116,0,440,7568,4538,4538,0,0,1867.0795230865479,86.0,112,26,0.0,0,integer optimal solution,20.72063492063492,,0,4,0,4512,46452,0,4538,101,8400,3.0035369396209717,MILP,0,0,0,86.0
{},0,dr_aov_f:20n-62m-ARPANet_10_1_62_1.0,24,0,24,11,3,0,1,0,0,1307,11594,11594,0,0,3086.353533744812,178.0,293,3968,0.0,0,integer optimal solution,178.0,,0,0,0,7626,1188044,0,11594,101,356934,4.652817010879517,MILP,0,0,0,178.0
{},0,dr_aov_f:21n-72m-Italian_100_10_68_0.5,214,0,16,17,19,1,3,2,57,104614,3674,3674,3012,0,15822.638661384583,144.9999999999992,207,1628,0.0,0,integer optimal solution,67.25,,0,181,0,2046,172744,0,3674,101,51986,40.053417921066284,MILP,0,0,0,145.00000000000009
{},0,dr_aov_m:20n-78m-EON20_30_15_14_1.0,0,0,6,0,0,0,0,0,0,89,2394,2394,0,0,128.99488925933838,34.0,0,28,0.0,0,integer optimal solution,34.0,,0,0,0,2366,75404,0,2394,101,22694,0.14516282081604004,MILP,0,0,0,34.0
{},0,dr_ob_f:21n-70m-SpanishTelefonica_100_30_22_0.5,80,0,10,28,0,0,0,1,19,3783,1184,1184,88,0,1092.9080305099487,46.0,119,568,0.0,0,integer optimal solution,20.0,,0,80,0,616,21912,0,1184,101,4692,1.8493611812591553,MILP,0,0,0,46.0
{},0,dr_aov_m:20n-78m-EON20_30_9_26_0.2,9,0,2,19,0,0,55,0,66,1688,2448,2448,0,0,127.88576793670654,31.000000000000007,26,10,0.0,0,integer optimal solution,10.944444444444445,,0,2,0,2438,14294,0,2448,101,3260,0.15124893188476562,MILP,0,54,0,31.000000000000007
{},0,dr_aov_f:24n-86m-UBN24_30_15_14_1.0,0,0,0,0,0,0,0,0,0,148,2618,2618,0,0,212.11445426940918,44.0,0,1232,0.0,0,integer optimal solution,44.0,,0,0,0,1386,83132,0,2618,101,25046,0.31128406524658203,MILP,0,0,0,44.0
{},0,dr_ob_f:28n-68m-EON_10_5_8_1.0,11,0,0,0,0,0,0,0,0,112,1152,1152,0,0,78.76440620422363,36.0,5,552,0.0,0,integer optimal solution,36.0,,0,1,0,600,21288,0,1152,101,4620,0.1085669994354248,MILP,0,0,0,36.0
{},0,dr_bf_m:6n-9m-n6s9_10_1_60_1.0,0,0,0,0,0,0,0,0,0,354,5820,5820,0,0,7958.795037269592,93.0,0,120,0.0,0,integer optimal solution,93.0,,0,0,0,5700,326700,0,5820,101,67050,4.065936088562012,MILP,0,0,0,93.0
{},0,dr_ob_f:6n-9m-n6s9_100_50_12_0.2,4,0,3,5,0,0,0,1,11,129,117,117,0,0,12.709175109863281,12.0,7,57,0.0,0,integer optimal solution,4.0,,0,14,0,60,768,0,117,101,189,0.024923086166381836,MILP,0,9,0,12.0
{},0,dr_bf_f:15n-46m-NSF_30_3_60_0.2,231,0,12,38,19,1,2,13,90,96518,1030,1030,2935,0,3851.1576070785522,76.00000000000045,44,480,0.0,0,integer optimal solution,21.99404761904762,,0,239,0,550,22670,0,1030,101,4815,4.773234128952026,MILP,0,0,0,76.00000000000045
{},0,dr_bf_m:22n-70m-British-telecom_100_30_20_1.0,1,0,0,0,0,0,0,0,0,207,3220,3220,0,0,858.4654741287231,65.0,1,40,0.0,0,integer optimal solution,65.0,,0,0,0,3180,139060,0,3220,101,28670,0.8655421733856201,MILP,0,0,0,65.0
{},0,dr_ob_f:43n-176m-EuroLarge_30_15_16_0.2,56,0,1,2,5,0,0,1,15,5314,1424,1424,9,0,1076.7593050003052,28.0,36,708,0.0,0,integer optimal solution,9.219047619047618,,0,73,0,716,13396,0,1424,101,3002,1.4953291416168213,MILP,0,15,0,28.0
{},0,dr_ob_m:28n-68m-EON_10_3_16_0.5,4,0,0,9,0,0,20,0,11,742,1532,1532,0,0,123.25248146057129,41.0,10,6,0.0,0,integer optimal solution,30.5,,0,0,0,1526,13914,0,1532,101,2923,0.15963292121887207,MILP,0,1,0,41.0
{},0,dr_ob_f:43n-176m-EuroLarge_100_30_26_0.2,195,0,0,38,24,2,0,0,64,176090,1424,1424,2998,0,4150.6182317733765,49.00000000000014,60,708,0.0,0,integer optimal solution,16.666666666666664,,0,255,0,716,13396,0,1424,101,3002,5.657723903656006,MILP,0,10,0,49.000000000000156
{},0,dr_bf_f:24n-86m-UBN24_30_15_14_1.0,2,0,0,1,0,0,0,0,0,133,2618,2618,0,0,383.00680923461914,44.0,7,1232,0.0,0,integer optimal solution,44.0,,0,0,0,1386,83314,0,2618,101,17311,0.47679591178894043,MILP,0,0,0,44.0
{},0,dr_ob_m:28n-82m-EURO28_10_5_10_1.0,2,0,0,0,0,0,0,0,0,129,1740,1740,0,0,170.46432495117188,33.0,11,10,0.0,0,integer optimal solution,33.0,,0,0,0,1730,40290,0,1740,101,8545,0.21650910377502441,MILP,0,0,0,33.0
{},0,dr_aov_m:6n-9m-n6s9_30_15_12_0.2,0,0,0,17,0,0,14,0,20,104,282,282,0,0,7.298742294311523,12.0,14,6,0.0,0,integer optimal solution,4.4,,0,0,0,276,1254,0,282,101,294,0.024704933166503906,MILP,0,19,0,12.0
{},0,dr_aov_f:43n-176m-EuroLarge_30_9_26_0.2,190,0,1,20,39,0,0,3,78,78020,1428,1428,1540,0,2568.0170974731445,44.0,27,712,0.0,0,integer optimal solution,10.314285714285713,,0,234,0,716,13392,0,1428,101,4052,3.423877000808716,MILP,0,13,0,44.0
{},0,dr_bf_f:21n-72m-Italian_10_3_22_0.2,17,0,3,10,1,0,0,2,21,610,444,444,0,0,96.08826351165771,28.0,10,222,0.0,0,integer optimal solution,10.922222222222222,,0,41,0,222,3042,0,444,101,720,0.12437176704406738,MILP,0,15,0,28.0
{},0,dr_bf_f:43n-176m-EuroLarge_10_1_80_0.5,465,0,0,33,33,0,0,1,120,64340,10668,10668,1515,0,89966.65917301178,194.0000000000031,229,4984,0.0,0,integer optimal solution,102.75,,0,432,0,5684,685860,0,10668,101,139622,206.04654502868652,MILP,0,0,0,193.99999999999994
{},0,dr_bf_m:10n-44m-SmallNet_10_5_16_0.5,8,0,0,5,1,0,5,0,36,833,1068,1068,0,0,117.95292091369629,20.0,30,14,0.0,0,integer optimal solution,15.583333333333334,,0,3,0,1054,11730,0,1068,101,2351,0.17396306991577148,MILP,0,11,0,20.0
{},0,dr_bf_f:19n-76m-EON19_10_5_16_0.2,30,0,2,12,9,0,1,0,14,744,628,628,0,0,145.60230827331543,21.0,36,312,0.0,0,integer optimal solution,8.3,,0,42,0,316,5804,0,628,101,1306,0.20570588111877441,MILP,0,16,0,21.0
{},0,dr_bf_f:21n-78m-UKNet_30_15_14_0.2,15,0,1,7,0,0,0,2,14,803,480,480,0,0,100.69150257110596,21.0,30,240,0.0,0,integer optimal solution,7.75,,0,46,0,240,3294,0,480,101,774,0.14914608001708984,MILP,0,4,0,21.0
{},0,dr_ob_f:6n-9m-n6s9_10_5_12_0.5,8,0,3,16,0,0,0,0,12,73,160,160,0,0,12.237086296081543,13.0,18,76,0.0,0,integer optimal solution,5.333333333333333,,0,16,0,84,1388,0,160,101,326,0.02544403076171875,MILP,0,17,0,13.0
{},0,dr_bf_f:19n-76m-EON19_10_1_80_0.2,138,0,41,54,12,1,12,7,112,84582,1980,1980,2891,0,5815.293691635132,98.0,75,936,0.0,0,integer optimal solution,27.492460317460317,,0,244,0,1044,53988,0,1980,101,11262,12.359503984451294,MILP,0,0,0,98.0
{},0,dr_ob_f:15n-46m-NSF_100_30_20_0.2,28,0,3,6,0,0,0,1,20,786,285,285,0,0,97.33345890045166,25.0,29,141,0.0,0,integer optimal solution,7.442857142857143,,0,43,0,144,1944,0,285,101,468,0.1419689655303955,MILP,0,23,0,25.0
{},0,dr_ob_f:15n-46m-NSF_10_3_20_0.5,37,0,3,43,0,0,0,0,19,343,909,909,0,0,215.41138458251953,36.0,59,423,0.0,0,integer optimal solution,22.0,,0,39,0,486,18306,0,909,101,3915,0.3353860378265381,MILP,0,0,0,36.0
{},0,dr_aov_m:15n-46m-NSF_10_1_60_1.0,0,0,1,0,0,0,0,0,0,762,9180,9180,0,0,2776.5366411209106,133.0,112,120,0.0,0,integer optimal solution,133.0,,0,0,0,9060,825480,0,9180,101,248040,3.3115780353546143,MILP,0,0,0,133.0
{},0,dr_ob_m:19n-76m-EON19_100_10_80_0.5,104,0,1,101,1,2,119,0,547,10040,8861,8861,0,0,6034.360767364502,126.0,337,27,0.0,0,integer optimal solution,73.75,,0,31,0,8834,287808,0,8861,101,57329,8.115667819976807,MILP,0,0,0,126.0
{},0,dr_aov_f:15n-46m-NSF_100_50_12_0.2,11,0,5,3,0,1,0,5,10,248,288,288,0,0,21.92550277709961,15.0,9,144,0.0,0,integer optimal solution,6.0,,0,17,0,144,1944,0,288,101,603,0.04595494270324707,MILP,0,13,0,15.0
{},0,dr_ob_f:14n-42m-NSF_10_1_60_0.5,72,0,1,14,2,0,0,3,41,3797,2080,2080,0,0,3313.588761329651,94.0,91,860,0.0,0,integer optimal solution,47.08333333333333,,0,77,0,1220,83580,0,2080,101,17310,7.506253957748413,MILP,0,0,0,94.0
{},0,dr_ob_m:28n-82m-EURO28_100_30_18_1.0,0,0,0,0,0,0,0,0,0,171,3276,3276,0,0,649.070915222168,57.0,0,18,0.0,0,integer optimal solution,57.0,,0,0,0,3258,131706,0,3276,101,27261,0.762686014175415,MILP,0,0,0,57.0
{},0,dr_aov_f:19n-76m-EON19_10_5_16_0.2,18,0,6,10,0,0,4,0,15,535,628,628,0,0,66.09976577758789,21.0,18,312,0.0,0,integer optimal solution,8.3,,0,38,0,316,5792,0,628,101,1756,0.12266898155212402,MILP,0,9,0,21.0
{},0,dr_bf_m:20n-62m-ARPANet_100_10_62_1.0,1,0,0,0,0,0,0,0,0,636,11594,11594,0,0,11705.61344909668,164.0,1,124,0.0,0,integer optimal solution,164.0,,0,0,0,11470,1191826,0,11594,101,241583,13.179579973220825,MILP,0,0,0,164.0
{},0,dr_ob_f:10n-44m-SmallNet_100_30_28_1.0,1,0,0,0,0,0,0,0,0,104,3248,3248,0,0,780.2285566329956,38.0,2,1260,0.0,0,integer optimal solution,38.0,,0,1,0,1988,172060,0,3248,101,35210,1.1650969982147217,MILP,0,0,0,38.0
{},0,dr_bf_m:21n-72m-Italian_10_3_22_0.5,17,0,1,31,0,0,26,0,96,1248,2322,2322,0,0,446.6348876953125,57.0,53,18,0.0,0,integer optimal solution,41.08333333333333,,0,3,0,2304,31428,0,2322,101,6348,0.7510221004486084,MILP,0,18,0,57.0
{},0,dr_aov_m:20n-78m-EON20_10_1_78_1.0,2,0,10,1,0,0,0,0,0,1316,18330,18330,0,0,8452.537211418152,186.0,278,156,0.0,0,integer optimal solution,186.00000000000009,,0,0,0,18174,2366988,0,18330,101,710502,12.513544797897339,MILP,0,0,0,186.0
{},0,dr_bf_m:10n-44m-SmallNet_10_5_16_0.2,5,0,0,12,0,0,14,0,29,524,848,848,0,0,39.65045738220215,18.0,7,6,0.0,0,integer optimal solution,4.5,,0,0,0,842,3582,0,848,101,565,0.05740094184875488,MILP,0,24,0,18.0
{},0,dr_bf_f:21n-72m-Italian_10_3_22_0.5,98,0,6,17,5,2,0,4,19,2062,1386,1386,0,0,945.6672058105469,57.0,98,666,0.0,0,integer optimal solution,29.083333333333336,,0,67,0,720,28620,0,1386,101,6075,1.514714002609253,MILP,0,5,0,57.0
{},0,dr_aov_f:28n-82m-EURO28_100_30_18_0.5,59,0,6,11,16,0,0,1,10,1711,1026,1026,0,0,300.71722412109375,36.999999999998636,64,504,0.0,0,integer optimal solution,18.416666666666664,,0,44,0,522,14292,0,1026,101,4362,0.39025306701660156,MILP,0,3,0,37.0
{},0,dr_bf_f:6n-9m-n6s9_10_5_12_0.2,2,0,2,5,0,0,0,0,10,35,120,120,0,0,3.8467512130737305,12.0,2,60,0.0,0,integer optimal solution,4.699999999999999,,0,8,0,60,774,0,120,101,189,0.02376699447631836,MILP,0,13,0,12.0
{},0,dr_bf_m:22n-70m-British-telecom_100_10_62_0.5,44,0,0,51,0,0,96,0,420,5180,6386,6386,0,0,5307.892830848694,127.0,190,44,0.0,0,integer optimal solution,84.91666666666667,,0,15,0,6342,176810,0,6386,101,35519,5.898298978805542,MILP,0,0,0,127.0
{},0,dr_ob_m:30n-112m-Spain_30_9_24_1.0,7,0,0,0,0,0,0,0,0,283,5952,5952,0,0,1527.622260093689,74.0,7,24,0.0,0,integer optimal solution,74.0,,0,0,0,5928,320472,0,5952,101,65556,1.9192490577697754,MILP,0,0,0,74.0
{},0,dr_aov_f:6n-9m-n6s9_100_10_60_0.2,66,0,30,40,0,0,0,1,58,1159,650,650,0,0,234.04132747650146,60.0,200,260,0.0,0,integer optimal solution,17.5,,0,90,0,390,15028,0,650,101,4550,0.33843398094177246,MILP,0,0,0,60.0
{},0,dr_aov_f:28n-68m-EON_10_5_8_1.0,0,0,0,0,0,0,0,0,0,101,1160,1160,0,0,55.967777252197266,36.0,0,560,0.0,0,integer optimal solution,36.0,,0,0,0,600,21248,0,1160,101,6496,0.07940316200256348,MILP,0,0,0,36.0
{},0,dr_ob_m:21n-78m-UKNet_30_9_24_1.0,3,0,0,1,0,0,0,0,0,184,4320,4320,0,0,1035.693917274475,60.0,10,24,0.0,0,integer optimal solution,60.0,,0,5,0,4296,223368,0,4320,101,45756,1.31107497215271,MILP,0,0,0,60.0
{},0,dr_bf_m:10n-44m-SmallNet_100_50_16_0.5,9,0,0,11,0,0,8,0,43,857,1010,1010,0,0,93.09121894836426,18.0,23,12,0.0,0,integer optimal solution,12.5,,0,1,0,998,9030,0,1010,101,1771,0.1513988971710205,MILP,0,14,0,18.0
{},0,dr_bf_m:43n-176m-EuroLarge_100_50_16_0.5,17,0,0,19,0,0,40,0,150,2567,3914,3914,0,0,542.4838256835938,39.0,34,12,0.0,0,integer optimal solution,23.5,,0,3,0,3902,35958,0,3914,101,7051,1.0207419395446777,MILP,0,7,0,39.0
{},0,dr_aov_f:43n-176m-EuroLarge_100_50_16_1.0,0,0,2,0,0,0,1,0,0,284,5904,5904,0,0,505.8369770050049,54.0,1,2848,0.0,0,integer optimal solution,53.0,,0,0,0,3056,222528,0,5904,101,66896,0.7778360843658447,MILP,0,0,0,54.0
{},0,dr_ob_f:14n-42m-NSF_10_5_12_0.5,13,0,1,11,0,0,0,0,11,189,445,445,0,0,61.63562297821045,19.0,20,215,0.0,0,integer optimal solution,9.666666666666668,,0,22,0,230,5070,0,445,101,1140,0.07969093322753906,MILP,0,28,0,19.0
{},0,dr_aov_m:21n-70m-SpanishTelefonica_30_9_22_1.0,0,0,1,0,0,0,0,0,0,275,3586,3586,0,0,468.7919921875,64.0,1,44,0.0,0,integer optimal solution,64.0,,0,0,0,3542,167948,0,3586,101,50556,0.6467950344085693,MILP,0,0,0,64.0
{},0,dr_aov_f:20n-62m-ARPANet_30_3_62_0.5,178,0,16,60,16,0,0,0,58,26581,3576,3576,623,0,4501.091693878174,121.0,304,1536,0.0,0,integer optimal solution,63.16666666666667,,0,184,0,2040,177168,0,3576,101,53352,12.712707996368408,MILP,0,0,0,121.0
{},0,dr_ob_m:10n-44m-SmallNet_100_50_16_0.5,9,0,0,11,0,0,8,0,43,858,1004,1004,0,0,92.67680549621582,18.0,23,6,0.0,0,integer optimal solution,12.5,,0,1,0,998,9018,0,1004,101,1771,0.1540060043334961,MILP,0,14,0,18.0
{},0,dr_ob_m:30n-112m-Spain_100_30_24_1.0,1,0,0,0,0,0,0,0,0,365,5952,5952,0,0,1903.5931911468506,94.0,2,24,0.0,0,integer optimal solution,94.0,,0,1,0,5928,320472,0,5952,101,65556,2.1346120834350586,MILP,0,0,0,94.0
{},0,dr_aov_m:20n-78m-EON20_30_3_78_0.2,86,0,7,32,0,0,338,0,634,10943,6974,6974,0,0,1434.9195747375488,91.0,256,20,0.0,0,integer optimal solution,21.574603174603176,,0,1,0,6954,54172,0,6974,101,12890,1.896130084991455,MILP,0,0,0,91.0
{},0,dr_ob_m:10n-44m-SmallNet_100_30_28_0.5,24,0,0,15,0,0,14,0,138,1489,1772,1772,0,0,286.52720069885254,32.0,63,10,0.0,0,integer optimal solution,20.333333333333332,,0,8,0,1762,24046,0,1772,101,4745,0.3918001651763916,MILP,0,0,0,32.0
{},0,dr_aov_f:20n-78m-EON20_10_1_78_0.2,239,0,28,52,17,0,7,5,138,45146,2394,2394,1514,0,4046.54444026947,106.0,93,1120,0.0,0,integer optimal solution,33.486507936507934,,0,348,0,1274,75404,0,2394,101,22694,7.0309717655181885,MILP,0,0,0,106.0
{},0,dr_bf_m:20n-62m-ARPANet_30_15_12_0.5,0,0,0,4,0,0,8,0,29,691,1012,1012,0,0,77.09169387817383,24.0,13,8,0.0,0,integer optimal solution,15.25,,0,2,0,1004,6228,0,1012,101,1246,0.10517096519470215,MILP,0,14,0,24.0
{},0,dr_ob_m:22n-70m-British-telecom_30_15_12_1.0,0,0,0,0,0,0,0,0,0,148,1824,1824,0,0,212.84837341308594,47.0,1,12,0.0,0,integer optimal solution,47.0,,0,0,0,1812,49716,0,1824,101,10434,0.2519049644470215,MILP,0,0,0,47.0
{},0,dr_aov_f:14n-42m-NSF_30_15_12_0.5,10,0,2,23,3,2,1,3,8,276,450,450,0,0,34.220107078552246,21.0,27,220,0.0,0,integer optimal solution,10.916666666666668,,0,9,0,230,5060,0,450,101,1550,0.0638279914855957,MILP,0,10,0,21.0
